Date,Open,High,Low,Close,Volume,Adj Close
2014-05-01,49.99,49.99,48.32,48.76,1786300,48.76
2014-04-30,47.62,47.93,46.27,47.13,1390700,47.13
2014-04-29,47.50,47.68,46.95,47.58,866700,47.58
2014-04-28,49.51,49.92,46.42,47.52,1326800,47.52
2014-04-25,49.90,50.05,49.30,49.39,397300,49.39
2014-04-24,49.92,50.35,49.01,49.94,382100,49.94
2014-04-23,49.92,50.24,49.16,49.47,430500,49.47
2014-04-22,50.75,50.75,49.90,49.95,745400,49.95
2014-04-21,50.37,50.75,50.25,50.68,542800,50.68
2014-04-17,50.63,50.74,50.17,50.22,236400,50.22
2014-04-16,50.88,51.21,50.57,50.60,384600,50.60
2014-04-15,50.80,51.07,49.69,50.67,526500,50.67
2014-04-14,50.84,51.20,50.12,50.55,544300,50.55
2014-04-11,51.00,51.00,50.06,50.28,666900,50.28
2014-04-10,51.34,51.87,51.34,51.40,927100,51.40
2014-04-09,51.07,51.56,51.00,51.34,800900,51.34
2014-04-08,49.57,51.15,49.49,51.05,592900,51.05
2014-04-07,49.94,50.31,49.20,49.71,634600,49.71
2014-04-04,51.22,51.22,49.83,50.11,729200,50.11
2014-04-03,51.34,51.50,50.69,50.94,425900,50.94
2014-04-02,51.00,51.50,50.51,51.07,732100,51.07
2014-04-01,50.30,51.44,49.69,51.11,841800,51.11
2014-03-31,50.30,51.09,49.65,50.77,449500,50.77
2014-03-28,50.13,50.55,49.90,49.97,463400,49.97
2014-03-27,50.06,50.49,49.78,50.06,292200,50.06
2014-03-26,50.07,50.48,49.81,50.01,692500,50.01
2014-03-25,50.48,51.27,49.66,49.80,886800,49.80
2014-03-24,51.33,51.73,50.22,50.44,542700,50.44
2014-03-21,53.02,53.02,50.07,51.02,2305000,51.02
2014-03-20,52.41,53.17,52.35,52.92,1087700,52.92
2014-03-19,53.00,53.67,52.45,52.72,738300,52.72
2014-03-18,52.55,53.33,52.48,52.96,824700,52.96
2014-03-17,52.21,52.68,52.20,52.45,1349200,52.45
2014-03-14,51.07,52.27,51.00,52.17,1911000,52.17
2014-03-13,51.59,52.00,50.41,51.24,12618800,51.24
2014-03-12,52.10,54.08,51.78,52.82,1528900,52.82
2014-03-11,54.18,54.30,52.76,52.81,926900,52.81
2014-03-10,53.94,54.36,53.11,54.30,723500,54.30
2014-03-07,54.58,54.77,53.97,54.11,290000,54.11
2014-03-06,54.52,55.00,53.82,54.48,556500,54.48
2014-03-05,54.32,54.78,53.70,54.12,535500,54.12
2014-03-04,53.09,54.40,53.09,54.06,314100,54.06
2014-03-03,53.60,53.60,52.07,52.87,477700,52.87
2014-02-28,53.51,54.57,53.35,54.15,398900,54.15
2014-02-27,53.29,54.41,53.08,53.50,345100,53.50
2014-02-26,53.40,53.65,52.90,53.62,260800,53.62
2014-02-25,53.52,53.75,52.70,53.26,266700,53.26
2014-02-24,54.00,54.00,53.00,53.63,414500,53.63
2014-02-21,54.79,54.86,53.87,53.93,572400,53.93
2014-02-20,54.48,54.95,53.96,54.54,750000,54.54
2014-02-19,53.68,55.00,53.28,54.94,742700,54.94
2014-02-18,53.00,54.31,52.85,53.77,743100,53.77
2014-02-14,52.20,53.17,51.86,53.15,1273800,53.15
2014-02-13,50.00,52.24,49.85,52.20,1732600,52.20
2014-02-12,49.05,49.58,48.89,49.44,431500,49.44
2014-02-11,48.73,49.29,48.15,49.15,375000,49.15
2014-02-10,48.10,48.95,47.98,48.61,356900,48.61
2014-02-07,49.10,49.41,47.87,48.23,468700,48.23
2014-02-06,48.74,49.51,48.29,49.00,864900,49.00
2014-02-05,46.58,48.39,46.34,48.37,607000,48.37
2014-02-04,46.77,47.08,46.38,46.61,226300,46.61
2014-02-03,47.22,47.66,45.85,46.43,455300,46.43
2014-01-31,47.23,47.70,46.83,47.63,228000,47.63
2014-01-30,46.79,47.96,46.50,47.70,321800,47.70
2014-01-29,47.07,47.35,46.23,46.43,277300,46.43
2014-01-28,46.80,47.82,46.44,47.30,361400,47.30
2014-01-27,46.30,46.79,45.25,46.54,437100,46.54
2014-01-24,47.45,47.80,46.00,46.21,815100,46.21
2014-01-23,48.01,48.05,47.46,47.74,312100,47.74
2014-01-22,48.14,48.82,47.68,48.01,426200,48.01
2014-01-21,51.95,52.00,47.66,48.15,988300,48.15
2014-01-17,49.89,50.49,48.16,48.98,763900,48.98
2014-01-16,49.43,50.00,49.19,49.78,368900,49.78
2014-01-15,49.34,49.73,49.03,49.50,410500,49.50
2014-01-14,49.32,49.65,48.89,49.00,221200,49.00
2014-01-13,48.66,49.93,48.48,49.16,687800,49.16
2014-01-10,47.96,48.76,47.84,48.61,522300,48.61
2014-01-09,47.50,47.90,47.50,47.84,285400,47.84
2014-01-08,46.81,47.70,46.78,47.42,384000,47.42
2014-01-07,46.50,47.48,46.48,46.79,556800,46.79
2014-01-06,46.46,46.55,45.99,46.03,240900,46.03
2014-01-03,45.94,46.54,45.66,46.29,261400,46.29
2014-01-02,46.11,46.59,45.64,45.80,274600,45.80
2013-12-31,46.58,46.58,45.96,46.34,215600,46.34
2013-12-30,46.40,46.69,46.00,46.45,167700,46.45
2013-12-27,46.47,46.58,46.09,46.40,130600,46.40
2013-12-26,46.51,46.75,46.11,46.48,272500,46.48
2013-12-24,46.36,46.70,45.94,46.40,154200,46.40
2013-12-23,45.92,46.55,45.82,46.20,398700,46.20
2013-12-20,44.68,46.28,43.82,45.42,1581600,45.42
2013-12-19,45.35,45.80,45.03,45.16,441400,45.16
2013-12-18,45.35,45.74,44.76,45.68,781400,45.68
2013-12-17,45.38,45.55,44.74,45.22,714600,45.22
2013-12-16,44.97,45.60,44.36,45.15,600800,45.15
2013-12-13,45.00,45.26,44.35,44.97,579100,44.97
2013-12-12,43.64,45.24,43.64,45.07,1052600,45.07
2013-12-11,44.15,44.27,43.47,43.77,727000,43.77
2013-12-10,43.23,44.52,43.23,43.73,1564200,43.73
2013-12-09,42.10,42.97,42.02,42.74,428400,42.74
2013-12-06,41.96,42.18,41.64,42.03,381800,42.03
2013-12-05,41.89,42.06,41.43,41.87,419900,41.87
2013-12-04,42.30,42.31,41.79,41.94,420100,41.94
2013-12-03,42.47,42.75,42.30,42.35,480000,42.35
2013-12-02,43.30,43.39,42.63,42.79,397300,42.79
2013-11-29,43.24,43.50,43.04,43.19,101300,43.19
2013-11-27,43.11,43.48,42.76,42.99,266700,42.99
2013-11-26,42.80,43.36,42.75,43.00,423100,43.00
2013-11-25,43.00,43.40,42.69,42.70,446200,42.70
2013-11-22,43.19,43.45,42.95,43.11,359800,43.11
2013-11-21,42.75,43.26,42.20,43.25,896300,43.25
2013-11-20,42.51,43.23,42.50,42.88,926400,42.88
2013-11-19,42.96,43.24,42.66,42.86,682900,42.86
2013-11-18,43.64,43.64,42.69,43.31,1040500,43.31
2013-11-15,44.00,44.21,43.85,43.98,320100,43.98
2013-11-14,44.30,44.30,43.77,43.97,354400,43.97
2013-11-13,43.93,44.42,43.55,44.37,261000,44.37
2013-11-12,44.00,44.38,43.20,44.14,361700,44.14
2013-11-11,44.10,44.42,43.62,43.98,253700,43.98
2013-11-08,43.95,44.24,43.53,44.09,338700,44.09
2013-11-07,44.01,44.19,43.80,44.05,482100,44.05
2013-11-06,44.08,44.27,43.59,44.00,307300,44.00
2013-11-05,44.14,44.35,43.65,44.09,325600,44.09
2013-11-04,43.69,44.30,43.68,44.20,336100,44.20
2013-11-01,42.75,44.18,42.47,43.43,1490100,43.43
2013-10-31,43.75,44.21,40.10,41.99,1466600,41.99
2013-10-30,43.72,44.01,42.77,43.38,654000,43.38
2013-10-29,43.89,44.11,43.62,43.77,187000,43.77
2013-10-28,44.39,44.55,43.89,43.90,184400,43.90
2013-10-25,44.52,44.52,43.99,44.31,175900,44.31
2013-10-24,43.76,44.55,43.76,44.55,273600,44.55
2013-10-23,44.04,44.04,43.54,43.81,81500,43.81
2013-10-22,43.99,44.14,43.58,44.11,288600,44.11
2013-10-21,43.85,43.99,43.60,43.98,248000,43.98
2013-10-18,43.66,43.95,43.52,43.93,181500,43.93
2013-10-17,42.92,43.90,42.90,43.53,264300,43.53
2013-10-16,42.07,43.25,42.07,43.12,310400,43.12
2013-10-15,42.05,42.70,41.82,41.99,153100,41.99
2013-10-14,42.09,42.35,41.72,42.02,396800,42.02
2013-10-11,42.43,42.62,42.00,42.23,312900,42.23
2013-10-10,42.69,42.82,42.13,42.57,234600,42.57
2013-10-09,42.39,43.18,41.95,42.22,508900,42.22
2013-10-08,42.53,42.84,41.10,41.58,1117700,41.58
2013-10-07,43.74,44.13,42.50,42.55,499300,42.55
2013-10-04,43.09,44.17,42.97,43.98,330200,43.98
2013-10-03,43.97,44.07,43.06,43.25,257300,43.25
2013-10-02,44.40,44.79,43.93,44.04,318000,44.04
2013-10-01,44.81,45.50,44.26,44.67,543600,44.67
2013-09-30,44.57,45.11,44.01,44.88,203900,44.88
2013-09-27,44.91,45.07,44.45,44.93,276400,44.93
2013-09-26,44.66,45.31,44.61,45.10,230500,45.10
2013-09-25,44.81,45.09,44.50,44.69,174400,44.69
2013-09-24,45.00,45.20,44.65,44.76,505000,44.76
2013-09-23,44.73,45.00,43.32,44.86,456400,44.86
2013-09-20,43.94,44.86,43.87,44.72,669900,44.72
2013-09-19,45.01,45.01,43.85,44.00,483100,44.00
2013-09-18,44.80,45.53,44.17,45.09,214700,45.09
2013-09-17,44.94,45.74,44.34,44.77,284500,44.77
2013-09-16,44.54,44.80,43.97,44.45,224400,44.45
2013-09-13,44.44,44.57,43.81,44.37,167000,44.37
2013-09-12,43.81,45.14,43.52,44.47,506500,44.47
2013-09-11,43.77,44.64,43.01,43.73,444200,43.73
2013-09-10,43.15,43.80,42.87,43.77,421700,43.77
2013-09-09,42.82,43.31,42.71,43.15,249700,43.15
2013-09-06,43.14,43.49,42.70,42.82,194100,42.82
2013-09-05,43.21,43.39,43.00,43.19,62700,43.19
2013-09-04,43.05,43.66,42.77,43.23,339100,43.23
2013-09-03,43.48,43.60,42.95,43.10,193400,43.10
2013-08-30,43.89,43.89,42.79,43.26,205000,43.26
2013-08-29,44.00,44.22,43.61,43.90,170400,43.90
2013-08-28,43.05,44.25,43.05,43.98,216000,43.98
2013-08-27,43.22,43.46,42.78,43.12,226000,43.12
2013-08-26,43.55,43.87,43.35,43.43,156200,43.43
2013-08-23,43.66,43.80,43.50,43.53,116000,43.53
2013-08-22,44.00,44.21,43.66,43.66,120800,43.66
2013-08-21,44.21,44.21,43.68,44.00,193400,44.00
2013-08-20,44.42,44.45,43.57,44.29,322700,44.29
2013-08-19,44.60,45.00,44.14,44.32,314300,44.32
2013-08-16,44.70,44.70,44.01,44.16,236400,44.16
2013-08-15,45.00,45.09,44.60,44.75,177600,44.75
2013-08-14,45.25,45.45,45.03,45.30,250600,45.30
2013-08-13,45.52,45.65,45.10,45.38,217800,45.38
2013-08-12,45.44,45.72,45.20,45.58,231400,45.58
2013-08-09,45.31,45.65,44.87,45.64,119700,45.64
2013-08-08,45.63,45.75,45.14,45.38,171800,45.38
2013-08-07,45.90,45.90,44.37,45.54,292100,45.54
2013-08-06,45.09,46.00,45.04,45.95,368500,45.95
2013-08-05,44.87,45.42,44.40,45.33,323800,45.33
2013-08-02,46.49,46.92,45.16,45.22,498200,45.22
2013-08-01,46.71,47.50,45.50,46.29,1155000,46.29
2013-07-31,43.44,45.48,43.15,44.85,733500,44.85
2013-07-30,43.41,43.45,43.00,43.39,250400,43.39
2013-07-29,43.01,43.72,43.01,43.47,37000,43.47
2013-07-26,43.23,43.62,43.16,43.27,222700,43.27
2013-07-25,43.39,43.75,43.22,43.48,217400,43.48
2013-07-24,44.30,44.30,43.21,43.52,187200,43.52
2013-07-23,44.50,44.60,43.75,44.32,244800,44.32
2013-07-22,44.00,44.59,43.59,44.57,129300,44.57
2013-07-19,43.91,44.24,43.22,44.07,135200,44.07
2013-07-18,43.88,44.10,43.67,44.04,93700,44.04
2013-07-17,43.66,44.34,43.02,43.83,540300,43.83
2013-07-16,43.65,43.90,42.82,43.74,381900,43.74
2013-07-15,43.60,43.85,43.20,43.65,215400,43.65
2013-07-12,43.19,43.56,43.01,43.50,211500,43.50
2013-07-11,43.71,43.84,43.04,43.27,337400,43.27
2013-07-10,43.90,44.16,43.28,43.61,131300,43.61
2013-07-09,44.08,44.32,43.35,43.69,115000,43.69
2013-07-08,43.06,44.25,42.91,43.93,233700,43.93
2013-07-05,43.98,44.00,42.95,43.24,197500,43.24
2013-07-03,42.99,43.83,42.25,43.62,493900,43.62
2013-07-02,43.01,43.50,42.50,43.06,256100,43.06
2013-07-01,42.56,43.26,42.28,42.95,355000,42.95
2013-06-28,42.29,42.96,42.26,42.56,1400900,42.56
2013-06-27,42.17,42.71,41.50,42.33,675800,42.33
2013-06-26,43.24,43.29,42.02,42.02,753300,42.02
2013-06-25,43.54,43.74,42.64,43.00,214700,43.00
2013-06-24,43.57,43.85,42.31,43.32,347900,43.32
2013-06-21,43.41,44.28,42.59,44.19,655700,44.19
2013-06-20,43.31,43.73,42.50,43.34,322800,43.34
2013-06-19,43.66,44.19,43.01,43.79,343100,43.79
2013-06-18,44.00,44.25,43.65,43.89,534600,43.89
2013-06-17,43.30,43.62,42.55,43.53,472100,43.53
2013-06-14,43.00,43.20,42.79,43.09,265300,43.09
2013-06-13,42.85,43.09,42.53,42.90,500100,42.90
2013-06-12,43.75,44.04,42.89,43.00,531500,43.00
2013-06-11,43.21,44.90,43.03,43.95,329900,43.95
2013-06-10,43.03,43.64,42.96,43.64,808400,43.64
2013-06-07,43.41,43.76,42.72,42.97,471600,42.97
2013-06-06,42.71,43.26,42.68,43.23,531100,43.23
2013-06-05,43.00,43.19,42.71,42.85,967700,42.85
2013-06-04,44.48,44.70,43.06,43.19,576800,43.19
2013-06-03,44.02,44.58,43.80,44.58,394000,44.58
2013-05-31,44.12,44.45,44.04,44.04,155000,44.04
2013-05-30,44.50,44.50,44.01,44.25,298500,44.25
2013-05-29,45.43,45.65,44.13,44.47,311100,44.47
2013-05-28,45.73,45.81,44.05,45.43,719500,45.43
2013-05-24,44.97,45.10,44.84,45.03,387200,45.03
2013-05-23,44.03,45.15,44.01,45.00,881600,45.00
2013-05-22,45.14,45.38,44.11,44.65,913200,44.65
2013-05-21,45.00,45.30,44.41,45.05,668900,45.05
2013-05-20,45.45,45.73,45.26,45.38,535800,45.38
2013-05-17,46.13,46.21,45.35,45.52,920100,45.52
2013-05-16,46.28,46.50,45.60,45.85,1244600,45.85
2013-05-15,45.20,45.74,44.85,45.50,2380500,45.50
2013-05-14,44.24,44.75,43.90,44.43,2049800,44.43
2013-05-13,42.30,43.37,42.30,43.32,1053100,43.32
2013-05-10,42.26,42.97,41.78,42.39,2969700,42.39
2013-05-09,43.76,44.33,42.00,42.11,19153400,42.11
